Name,MS,BNS,MGF,LM
GRB180401280,9.752e-01,2.461e-02,1.699e-04,9.788e-11
GRB180401846,6.548e-01,3.452e-01,2.026e-05,1.720e-11
GRB180402406,2.315e-04,5.094e-03,9.947e-01,8.158e-14
GRB180403565,8.211e-01,1.769e-01,1.968e-03,2.501e-09
GRB180404091,8.605e-01,1.395e-01,2.274e-05,3.189e-11
GRB180404848,5.058e-04,6.893e-01,3.102e-01,1.445e-13
GRB180405169,9.875e-01,1.236e-02,9.403e-05,4.062e-11
GRB180409346,7.660e-02,8.433e-01,8.006e-02,1.321e-08
GRB180410336,1.097e-01,8.897e-01,6.865e-04,4.475e-11
GRB180411519,9.988e-01,1.166e-03,4.654e-06,4.166e-12
GRB180411546,8.080e-01,1.898e-01,2.138e-03,2.404e-09
GRB180412425,9.531e-01,4.653e-02,3.642e-04,2.756e-10
GRB180413118,9.821e-01,1.782e-02,9.845e-05,4.707e-11
GRB180416340,9.999e-01,1.073e-04,4.658e-07,6.972e-08
GRB180416924,8.057e-01,1.919e-01,2.373e-03,4.256e-09
GRB180417689,7.700e-02,8.746e-01,4.842e-02,4.802e-11
GRB180418281,5.875e-01,4.125e-01,1.893e-05,2.095e-12
GRB180420031,7.841e-01,2.140e-01,1.916e-03,1.719e-09
GRB180420107,8.156e-01,1.825e-01,1.870e-03,3.056e-08
GRB180423033,9.998e-01,2.282e-04,4.826e-07,2.894e-13
GRB180423266,7.366e-01,2.581e-01,5.328e-03,3.458e-09
GRB180426005,9.687e-01,3.109e-02,1.686e-04,8.321e-11
GRB180426549,8.106e-01,1.875e-01,1.918e-03,1.701e-08
GRB180427442,8.671e-01,1.319e-01,9.893e-04,4.027e-09
GRB180428102,1.000e+00,2.277e-08,8.104e-11,3.019e-14
GRB180504136,9.524e-01,3.716e-02,1.048e-02,2.456e-10
GRB180505540,9.974e-01,2.647e-03,6.314e-09,1.063e-11
GRB180506077,9.466e-01,5.277e-02,6.010e-04,2.323e-10
GRB180506902,1.626e-01,8.374e-01,3.103e-05,1.817e-12
GRB180511364,9.913e-02,4.576e-01,4.433e-01,1.179e-10
GRB180511437,9.338e-01,6.613e-02,9.938e-05,3.367e-11
GRB180511606,7.960e-01,2.025e-01,1.491e-03,1.298e-09
GRB180513815,8.233e-01,1.747e-01,1.960e-03,2.307e-09
GRB180515814,8.965e-01,1.028e-01,7.824e-04,5.650e-10
GRB180516229,8.049e-01,1.928e-01,2.323e-03,2.959e-09
GRB180517309,8.619e-01,1.377e-01,3.350e-04,4.669e-11
GRB180521935,8.950e-01,1.039e-01,1.156e-03,5.812e-10
GRB180522607,9.754e-01,2.432e-02,2.723e-04,1.976e-12
GRB180522678,9.999e-01,6.990e-05,4.411e-07,2.868e-13
GRB180523782,3.634e-01,5.727e-01,6.391e-02,6.159e-10
GRB180524416,7.799e-01,2.170e-01,3.106e-03,4.446e-09
GRB180524920,6.069e-01,3.909e-01,2.194e-03,9.118e-10
GRB180525151,2.432e-01,6.249e-01,1.319e-01,3.105e-10
GRB180528371,8.369e-01,1.614e-01,1.716e-03,1.285e-09
GRB180528465,8.446e-01,1.536e-01,1.793e-03,1.050e-09
GRB180602938,1.047e-01,4.346e-01,4.607e-01,1.495e-10
GRB180605458,1.000e+00,2.439e-08,1.035e-12,1.107e-18
GRB180606730,5.336e-01,4.632e-01,3.186e-03,7.897e-10
GRB180610377,9.715e-01,2.829e-02,1.606e-04,8.538e-11
GRB180610568,7.389e-01,2.576e-01,3.499e-03,7.958e-10
GRB180610791,8.264e-01,1.719e-01,1.671e-03,2.013e-09
GRB180611145,9.866e-01,1.338e-02,5.880e-05,2.243e-10
GRB180612785,1.000e+00,1.094e-05,4.294e-08,2.448e-10
GRB180614327,9.143e-01,8.517e-02,5.271e-04,5.321e-10
GRB180615462,9.364e-01,6.319e-02,4.071e-04,2.530e-09
GRB180617872,2.665e-03,9.972e-01,1.629e-04,1.159e-12
GRB180618030,1.415e-04,9.660e-03,9.902e-01,5.513e-14
GRB180618724,4.360e-01,5.639e-01,4.453e-05,2.754e-14
GRB180620354,8.306e-03,9.917e-01,2.073e-07,1.122e-12
GRB180620660,8.137e-01,1.843e-01,2.069e-03,2.305e-09
GRB180622273,8.059e-01,1.916e-01,2.476e-03,3.014e-09
GRB180622578,5.257e-01,4.743e-01,4.213e-06,1.196e-11
GRB180623849,8.215e-01,1.781e-01,4.638e-04,7.879e-10
GRB180625941,1.703e-01,7.861e-01,4.360e-02,1.425e-10
GRB180626392,3.819e-04,9.995e-01,1.165e-04,1.399e-13
GRB180630335,8.445e-01,1.541e-01,1.396e-03,1.445e-09
GRB180630467,8.167e-01,1.814e-01,1.884e-03,3.126e-08
GRB180701469,9.994e-01,6.069e-04,3.557e-06,1.415e-12
GRB180703876,8.686e-01,1.301e-01,1.252e-03,1.067e-09
GRB180703949,1.000e+00,2.597e-12,2.178e-15,8.782e-13
GRB180706351,7.934e-01,2.048e-01,1.756e-03,1.593e-09
GRB180709099,9.995e-01,5.186e-04,3.223e-06,2.616e-06
GRB180710062,9.964e-01,3.567e-03,9.347e-06,6.456e-12
GRB180712358,7.954e-01,2.023e-01,2.345e-03,2.378e-09
GRB180712651,5.771e-02,9.421e-01,1.892e-04,7.195e-11
GRB180715087,7.445e-01,2.503e-01,5.230e-03,2.990e-09
GRB180715741,1.713e-01,8.280e-01,6.605e-04,9.525e-11
GRB180715755,1.398e-02,9.848e-01,1.272e-03,7.124e-12
GRB180718082,1.364e-01,6.024e-01,2.612e-01,1.021e-10
GRB180718201,8.074e-01,1.903e-01,2.286e-03,6.774e-09
GRB180718763,9.755e-01,2.438e-02,1.458e-04,9.893e-11
GRB180720213,1.414e-03,2.559e-10,9.593e-13,9.986e-01
GRB180720598,1.000e+00,4.956e-06,1.028e-06,4.245e-10
GRB180720933,8.554e-01,1.432e-01,1.357e-03,1.302e-09
GRB180721642,1.478e-01,7.458e-01,1.064e-01,9.630e-11
GRB180722120,7.637e-02,9.234e-01,1.814e-04,3.106e-10
GRB180722418,9.233e-01,7.622e-02,5.070e-04,5.837e-10
GRB180722993,9.689e-01,3.091e-02,1.984e-04,9.614e-11
GRB180723133,7.440e-01,2.515e-01,4.493e-03,3.400e-09
GRB180723757,9.954e-01,4.410e-03,2.231e-05,1.410e-04
GRB180724807,8.559e-01,1.427e-01,1.398e-03,1.281e-09
GRB180724984,5.336e-01,4.625e-01,3.861e-03,1.211e-09
GRB180727594,9.785e-01,2.147e-02,2.810e-05,4.485e-12
GRB180728575,8.091e-01,1.889e-01,2.040e-03,1.006e-07
GRB180728728,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB180728882,2.768e-06,9.987e-01,1.279e-03,4.771e-16
GRB180730018,1.943e-01,7.085e-01,9.721e-02,1.789e-10
GRB180731891,9.973e-01,2.674e-03,2.694e-07,5.567e-14
GRB180801276,1.131e-02,4.426e-01,5.461e-01,4.600e-12
GRB180801492,8.682e-01,1.307e-01,1.133e-03,2.221e-09
GRB180803590,2.558e-01,6.371e-01,1.070e-01,3.322e-10
GRB180804554,9.826e-01,1.728e-02,9.016e-05,1.841e-11
GRB180804765,8.027e-01,1.949e-01,2.386e-03,3.155e-09
GRB180804909,7.864e-01,2.103e-01,3.271e-03,4.502e-09
GRB180804931,9.946e-01,5.399e-03,1.751e-05,8.069e-11
GRB180805543,6.391e-02,8.830e-01,5.314e-02,4.875e-11
GRB180806665,7.901e-01,2.069e-01,3.060e-03,4.354e-09
GRB180806944,9.966e-01,3.423e-03,1.983e-05,7.111e-10
GRB180807097,8.009e-01,1.973e-01,1.831e-03,2.152e-09
GRB180809485,9.968e-01,3.150e-03,1.975e-05,1.490e-11
GRB180810278,8.276e-01,1.707e-01,1.783e-03,2.291e-09
GRB180812349,3.008e-02,9.699e-01,4.906e-05,2.702e-11
GRB180814505,6.979e-01,2.986e-01,3.493e-03,1.460e-09
GRB180816088,8.991e-01,9.977e-02,1.158e-03,3.785e-10
GRB180816930,8.037e-01,1.940e-01,2.313e-03,3.403e-09
GRB180818179,2.843e-03,9.968e-01,3.681e-04,1.891e-12
GRB180818520,8.887e-01,1.105e-01,8.077e-04,6.386e-10
GRB180821653,7.878e-01,2.069e-01,5.382e-03,4.504e-09
GRB180822423,9.970e-01,2.998e-03,3.352e-05,9.348e-15
GRB180822562,9.923e-01,7.431e-03,3.011e-04,4.311e-11
GRB180823442,8.506e-01,1.482e-01,1.269e-03,1.115e-09
GRB180826055,9.932e-01,6.721e-03,4.587e-05,4.504e-11
GRB180905400,7.944e-01,2.031e-01,2.531e-03,3.954e-09
GRB180906597,7.968e-01,2.006e-01,2.566e-03,4.973e-09
GRB180906759,8.029e-01,1.949e-01,2.174e-03,2.193e-08
GRB180906988,6.943e-01,3.057e-01,5.658e-05,4.333e-11
GRB180910032,9.598e-01,4.003e-02,1.414e-04,4.743e-10
GRB180910156,8.871e-01,1.120e-01,9.228e-04,6.842e-10
GRB180910352,1.780e-01,5.837e-01,2.384e-01,1.944e-10
GRB180912274,8.647e-01,1.340e-01,1.359e-03,9.798e-10
GRB180913783,5.052e-06,9.979e-01,2.068e-03,6.751e-16
GRB180914522,1.000e+00,5.614e-06,1.851e-08,5.692e-15
GRB180917477,3.891e-01,6.041e-01,6.818e-03,5.050e-10
GRB180922461,8.491e-01,1.498e-01,1.143e-03,5.944e-08
GRB180922734,9.250e-01,7.453e-02,4.373e-04,3.343e-10
GRB180923931,9.988e-01,1.166e-03,3.415e-08,1.698e-13
GRB180925407,3.915e-01,5.511e-01,5.737e-02,7.867e-10
GRB180927993,7.449e-01,2.525e-01,2.573e-03,4.150e-09
GRB180929453,1.121e-02,9.886e-01,2.189e-04,1.351e-11
GRB181002617,9.337e-01,6.629e-02,1.868e-05,1.105e-12
GRB181007385,8.116e-01,1.861e-01,2.318e-03,3.595e-09
GRB181007737,9.979e-01,2.065e-03,1.071e-05,1.062e-11
GRB181008269,7.464e-01,2.521e-01,1.561e-03,2.043e-09
GRB181008877,9.999e-01,6.140e-05,3.244e-06,1.842e-13
GRB181010247,6.412e-01,3.548e-01,4.011e-03,1.474e-09
GRB181014479,8.744e-01,1.245e-01,1.052e-03,8.261e-10
GRB181016718,1.903e-01,6.805e-01,1.292e-01,1.605e-10
GRB181020424,5.123e-01,4.737e-01,1.399e-02,9.234e-10
GRB181020792,9.972e-01,2.522e-03,2.592e-04,8.014e-10
GRB181022846,7.483e-01,2.478e-01,3.955e-03,3.080e-09
GRB181026540,8.141e-01,1.837e-01,2.148e-03,3.194e-09
GRB181027076,8.176e-01,1.805e-01,1.926e-03,2.401e-09
GRB181028590,9.472e-01,5.196e-02,8.422e-04,1.234e-10
GRB181029892,7.922e-01,2.052e-01,2.664e-03,3.857e-09
GRB181103046,7.876e-01,2.093e-01,3.104e-03,3.707e-09
GRB181111654,7.801e-01,2.166e-01,3.267e-03,3.514e-09
GRB181116484,9.863e-01,1.373e-02,4.161e-06,3.640e-12
GRB181117663,9.921e-01,7.871e-03,5.651e-05,3.302e-11
GRB181119606,1.000e+00,8.033e-10,1.023e-14,2.645e-23
GRB181119649,1.434e-01,8.566e-01,1.237e-07,1.550e-13
GRB181120265,1.000e+00,1.198e-05,1.167e-08,7.863e-15
GRB181121307,5.366e-01,4.262e-01,3.720e-02,1.732e-09
GRB181121401,2.474e-01,6.542e-01,9.847e-02,3.085e-10
GRB181122381,1.345e-05,6.389e-02,9.361e-01,3.890e-19
GRB181125092,7.787e-01,2.177e-01,3.583e-03,5.713e-09
GRB181125371,7.733e-01,2.233e-01,3.436e-03,4.088e-09
GRB181126162,2.818e-01,6.582e-01,5.994e-02,3.505e-10
GRB181126413,2.262e-02,3.031e-01,6.742e-01,1.374e-11
GRB181126729,7.603e-01,2.365e-01,3.202e-03,2.833e-09
GRB181127274,7.952e-01,2.021e-01,2.684e-03,6.165e-09
GRB181128129,6.859e-01,3.049e-01,9.187e-03,2.414e-09
GRB181128751,7.884e-01,2.087e-01,2.867e-03,4.472e-09
GRB181203880,9.440e-01,5.460e-02,1.439e-03,4.339e-10
GRB181206970,8.129e-01,1.851e-01,2.040e-03,2.665e-09
GRB181208188,1.000e+00,2.994e-07,1.393e-08,3.330e-17
GRB181212693,9.997e-01,5.450e-09,1.875e-11,3.209e-04
GRB181215110,7.957e-01,2.023e-01,2.003e-03,5.537e-09
GRB181216551,8.581e-01,1.409e-01,1.005e-03,8.970e-10
GRB181217665,9.773e-01,2.257e-02,1.235e-04,5.913e-11
GRB181231954,8.247e-01,1.733e-01,1.993e-03,2.463e-09
GRB190102258,8.593e-01,1.390e-01,1.668e-03,8.355e-10
GRB190106866,9.969e-01,3.051e-03,1.999e-05,7.517e-11
GRB190107050,8.521e-01,1.476e-01,3.169e-04,1.303e-10
GRB190109217,7.683e-01,2.311e-01,6.062e-04,8.067e-09
GRB190109497,7.800e-01,2.173e-01,2.673e-03,4.035e-09
GRB190110726,9.999e-01,5.468e-05,1.473e-07,6.666e-13
GRB190114873,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB190117369,6.757e-01,3.237e-01,6.755e-04,4.238e-10
GRB190118937,9.637e-02,7.499e-01,1.537e-01,6.389e-11
GRB190119249,9.907e-01,9.205e-03,7.956e-05,2.198e-11
GRB190122305,8.559e-01,1.430e-01,1.173e-03,1.641e-09
GRB190123513,8.194e-01,1.786e-01,2.008e-03,2.579e-09
GRB190129515,8.006e-01,1.970e-01,2.374e-03,2.935e-09
GRB190129539,9.912e-01,8.747e-03,5.700e-05,7.462e-11
GRB190131109,8.334e-01,1.648e-01,1.801e-03,2.082e-09
GRB190131964,9.511e-01,4.858e-02,2.956e-04,1.626e-10
GRB190215772,8.419e-01,1.564e-01,1.706e-03,1.876e-09
GRB190217188,4.671e-01,5.267e-01,6.139e-03,6.292e-10
GRB190218330,9.348e-01,6.493e-02,3.192e-04,2.545e-10
GRB190220844,9.883e-01,1.174e-02,1.359e-06,2.757e-12
GRB190222312,8.109e-01,1.869e-01,2.236e-03,4.667e-09
GRB190222537,8.730e-01,1.263e-01,7.452e-04,6.790e-09
GRB190226515,1.012e-01,8.352e-01,6.356e-02,6.071e-11
GRB190228973,7.909e-01,2.070e-01,2.081e-03,3.847e-09
GRB190303240,9.990e-01,9.957e-04,1.021e-06,6.994e-13
GRB190304371,5.795e-01,4.161e-01,4.447e-03,1.145e-09
GRB190304818,1.573e-04,9.980e-01,1.840e-03,1.516e-15
GRB190306943,9.997e-01,2.944e-04,2.012e-06,5.620e-13
GRB190307151,3.952e-01,6.048e-01,1.029e-06,5.338e-13
GRB190308923,4.021e-02,9.575e-01,2.251e-03,3.002e-11
GRB190310398,9.776e-01,2.239e-02,5.212e-05,2.427e-10
GRB190311600,7.926e-01,2.046e-01,2.796e-03,5.523e-09
GRB190312446,8.199e-01,1.782e-01,1.865e-03,2.213e-09
GRB190315512,9.971e-01,2.872e-03,2.712e-05,7.312e-12
GRB190319353,8.535e-01,1.455e-01,1.053e-03,8.890e-09
GRB190319375,9.730e-01,2.687e-02,1.660e-04,3.287e-10
GRB190320052,9.165e-01,8.310e-02,3.806e-04,2.648e-10
GRB190321363,5.039e-02,9.495e-01,1.006e-04,4.542e-11
GRB190323179,6.515e-01,3.465e-01,1.907e-03,1.358e-09
GRB190323303,9.151e-01,8.429e-02,5.915e-04,3.814e-10
GRB190323548,5.160e-01,4.802e-01,3.831e-03,8.045e-10
GRB190323879,9.996e-01,3.360e-04,3.204e-05,2.252e-12
GRB190324348,9.860e-01,1.392e-02,4.464e-05,2.719e-13
GRB190324947,9.358e-01,6.418e-02,2.865e-08,5.579e-14
GRB190325999,9.784e-01,2.148e-02,1.419e-04,7.226e-11
GRB190326314,8.284e-04,9.989e-01,3.100e-04,8.033e-10
GRB190326975,8.132e-01,1.845e-01,2.277e-03,3.331e-09
GRB190327111,8.612e-01,1.376e-01,1.245e-03,1.220e-09
GRB190330694,9.991e-01,8.592e-04,3.562e-06,1.793e-10
GRB190331093,2.912e-02,5.889e-02,9.120e-01,1.684e-11
GRB190401139,9.685e-01,3.131e-02,2.218e-04,3.184e-09
GRB190404293,7.668e-01,2.297e-01,3.557e-03,3.780e-09
GRB190406450,8.015e-01,1.956e-01,2.962e-03,4.114e-09
GRB190406465,3.612e-01,6.315e-01,7.274e-03,3.919e-10
GRB190406745,9.495e-01,5.020e-02,3.264e-04,1.844e-10
GRB190407575,7.827e-01,2.160e-01,1.303e-03,2.767e-09
GRB190407672,7.971e-01,2.003e-01,2.584e-03,7.463e-09
GRB190407788,1.000e+00,1.310e-05,2.610e-08,1.329e-16
GRB190409901,7.483e-03,9.924e-01,7.296e-05,6.047e-13
GRB190411407,8.009e-01,1.965e-01,2.577e-03,5.881e-09
GRB190411579,9.986e-01,1.385e-03,8.902e-06,6.059e-12
GRB190415173,9.988e-01,5.523e-08,3.547e-10,1.215e-03
GRB190419414,9.984e-01,1.637e-03,1.048e-05,5.927e-12
GRB190420981,2.727e-01,7.085e-01,1.878e-02,3.142e-10
GRB190422284,9.741e-01,2.571e-02,1.550e-04,1.111e-10
GRB190422670,8.463e-01,1.524e-01,1.355e-03,1.151e-09
GRB190422957,9.854e-01,1.457e-02,8.194e-05,1.063e-09
GRB190425089,7.851e-01,2.110e-01,3.832e-03,3.884e-09
GRB190427190,3.918e-02,3.320e-01,6.288e-01,2.208e-11
GRB190428783,8.448e-01,1.538e-01,1.439e-03,1.372e-09
GRB190429743,8.189e-01,1.792e-01,1.873e-03,2.349e-09
GRB190501794,9.949e-01,2.654e-03,2.437e-03,1.914e-13
GRB190502168,7.763e-01,2.213e-01,2.467e-03,3.349e-09
GRB190504415,9.511e-01,4.858e-02,3.092e-04,2.424e-10
GRB190504678,3.609e-01,5.692e-01,6.988e-02,7.105e-10
GRB190505051,9.471e-02,3.938e-01,5.115e-01,1.002e-10
GRB190507270,8.120e-01,1.861e-01,1.935e-03,5.698e-09
GRB190507712,2.936e-01,5.934e-01,1.130e-01,4.954e-10
GRB190507970,9.373e-01,6.233e-02,3.899e-04,2.243e-10
GRB190508808,8.459e-01,1.526e-01,1.504e-03,1.512e-09
GRB190508987,7.647e-01,2.324e-01,2.908e-03,1.951e-09
GRB190510120,9.646e-01,3.517e-02,2.168e-04,8.742e-11
GRB190510430,9.567e-01,4.333e-02,9.176e-07,2.926e-15
GRB190511302,1.000e+00,6.160e-07,7.763e-09,8.761e-16
GRB190512611,8.282e-01,1.699e-01,1.878e-03,2.314e-09
GRB190515190,1.483e-02,9.848e-01,3.576e-04,1.753e-12
GRB190517813,9.043e-01,9.515e-02,5.496e-04,8.202e-07
GRB190519309,9.776e-01,2.219e-02,2.036e-04,9.159e-12
GRB190525032,1.734e-04,6.125e-01,3.874e-01,3.712e-15
GRB190530430,1.000e+00,5.074e-06,5.738e-09,3.614e-07
GRB190531312,9.246e-01,7.491e-02,5.299e-04,3.393e-10
GRB190531568,8.484e-02,4.192e-01,4.959e-01,8.375e-11
GRB190531840,1.000e+00,1.643e-09,5.637e-10,6.639e-16
GRB190601325,2.253e-01,6.871e-01,8.760e-02,2.824e-10
GRB190603795,8.064e-01,1.913e-01,2.306e-03,4.143e-09
GRB190604446,9.979e-01,2.058e-03,1.058e-05,7.742e-09
GRB190605974,7.545e-01,2.424e-01,3.119e-03,4.859e-09
GRB190606080,3.649e-02,8.765e-01,8.703e-02,1.726e-11
GRB190607071,8.155e-01,1.824e-01,2.066e-03,4.312e-09
GRB190608009,9.877e-01,1.223e-02,1.093e-04,2.732e-11
GRB190609315,9.404e-01,5.955e-02,5.791e-05,2.353e-10
GRB190610750,9.950e-01,5.022e-03,1.295e-06,1.488e-09
GRB190610834,7.428e-01,2.516e-01,5.588e-03,3.397e-09
GRB190611950,1.000e+00,9.260e-08,2.243e-10,2.836e-10
GRB190612165,7.897e-01,2.088e-01,1.512e-03,1.485e-09
GRB190613172,9.403e-01,3.298e-02,2.668e-02,7.724e-14
GRB190613449,9.972e-01,2.787e-03,1.266e-05,2.081e-08
GRB190615636,9.331e-01,6.612e-02,7.991e-04,3.303e-10
GRB190619018,8.473e-01,1.515e-01,1.253e-03,1.527e-09
GRB190619595,9.999e-01,1.200e-04,4.939e-07,3.538e-15
GRB190620507,9.988e-01,1.126e-03,6.840e-05,1.856e-13
GRB190622368,7.974e-01,1.999e-01,2.650e-03,1.486e-08
GRB190623461,8.569e-01,1.418e-01,1.263e-03,5.374e-09
GRB190626254,7.927e-01,2.044e-01,2.901e-03,5.549e-09
GRB190627481,8.291e-01,1.705e-01,3.848e-04,3.035e-10
GRB190628521,8.207e-01,1.773e-01,1.993e-03,2.938e-09
GRB190630257,1.136e-04,5.033e-01,4.966e-01,3.843e-15
GRB190707285,9.413e-01,5.817e-02,5.033e-04,6.275e-10
GRB190707308,8.530e-01,1.459e-01,1.113e-03,1.252e-09
GRB190708365,9.984e-01,1.555e-03,7.525e-06,4.201e-12
GRB190712018,1.758e-02,9.820e-01,3.752e-04,1.917e-11
GRB190712095,3.405e-01,6.561e-01,3.432e-03,4.990e-10
GRB190714573,9.869e-01,1.303e-02,7.787e-05,7.134e-11
GRB190716917,9.186e-01,8.094e-02,4.924e-04,2.225e-07
GRB190719113,7.913e-01,2.086e-01,5.621e-05,2.785e-10
GRB190719499,9.269e-01,7.263e-02,4.666e-04,3.216e-10
GRB190719624,9.951e-01,4.864e-03,9.585e-07,2.447e-13
GRB190720613,1.000e+00,4.526e-05,1.217e-07,5.892e-09
GRB190720964,8.170e-01,1.810e-01,1.942e-03,2.290e-07
GRB190723309,5.125e-01,4.874e-01,1.587e-04,2.687e-11
GRB190724031,1.001e-01,4.760e-01,4.239e-01,9.190e-11
GRB190726642,8.769e-01,1.225e-01,6.140e-04,5.333e-10
GRB190726843,1.000e+00,4.321e-05,3.567e-08,6.572e-16
GRB190727668,8.407e-01,1.572e-01,2.114e-03,2.090e-09
GRB190727846,1.000e+00,7.306e-07,1.429e-14,6.563e-08
GRB190728271,6.493e-02,4.522e-01,4.828e-01,3.942e-11
GRB190731943,3.056e-07,3.439e-11,6.091e-13,1.000e+00
GRB190804058,2.107e-03,9.978e-01,4.387e-05,6.134e-13
GRB190804792,8.147e-01,1.835e-01,1.818e-03,5.736e-08
GRB190805106,8.099e-01,1.878e-01,2.296e-03,7.303e-09
GRB190805199,1.000e+00,8.990e-07,8.940e-07,5.054e-08
GRB190806535,7.993e-01,1.981e-01,2.664e-03,4.765e-09
GRB190806675,8.455e-01,1.532e-01,1.311e-03,1.969e-09
GRB190808498,8.205e-01,1.775e-01,1.929e-03,2.424e-09
GRB190808752,9.993e-01,6.899e-04,8.047e-06,1.979e-12
GRB190810675,7.217e-02,7.681e-01,1.597e-01,3.722e-11
GRB190813520,1.625e-01,4.983e-01,3.391e-01,1.867e-10
GRB190814837,8.062e-01,1.918e-01,1.992e-03,2.465e-09
GRB190817953,7.847e-01,2.124e-01,2.888e-03,4.513e-09
GRB190822705,2.179e-01,5.971e-01,1.849e-01,4.540e-10
GRB190824616,9.959e-01,4.041e-03,2.528e-05,3.012e-11
GRB190825171,7.379e-01,2.524e-01,9.687e-03,3.660e-09
GRB190827467,9.667e-01,3.307e-02,1.859e-04,8.147e-11
GRB190828542,9.753e-01,2.460e-02,8.499e-05,2.606e-10
GRB190828614,1.124e-03,9.989e-01,1.548e-07,1.365e-11
GRB190829830,1.000e+00,0.000e+00,0.000e+00,0.000e+00
GRB190830023,7.973e-01,2.001e-01,2.607e-03,4.718e-09
GRB190830264,7.431e-01,2.538e-01,3.130e-03,4.716e-09
GRB190831332,9.563e-01,4.365e-02,4.838e-05,2.061e-11
GRB190831693,6.471e-01,3.523e-01,6.738e-04,1.475e-10
GRB190901890,9.201e-01,4.228e-04,7.946e-02,1.036e-12
GRB190903722,1.186e-01,4.942e-01,3.873e-01,9.826e-11
GRB190904174,7.572e-01,2.381e-01,4.746e-03,3.822e-09
GRB190905985,3.546e-03,9.961e-01,3.481e-04,1.112e-12
GRB190906767,9.999e-01,1.236e-04,1.161e-07,2.485e-14
GRB190910028,7.759e-01,2.222e-01,1.885e-03,2.229e-09
GRB190913155,1.081e-01,5.511e-01,3.408e-01,1.441e-10
GRB190914345,9.979e-01,2.056e-03,1.176e-05,6.665e-12
GRB190915240,8.238e-01,1.743e-01,1.947e-03,2.857e-09
GRB190916590,9.565e-01,4.325e-02,2.431e-04,1.213e-10
GRB190919764,1.772e-01,8.228e-01,2.062e-05,5.657e-11
GRB190921699,8.322e-01,1.662e-01,1.668e-03,1.825e-09
GRB190923617,1.000e+00,6.429e-07,1.223e-09,1.397e-13
GRB190930400,9.993e-01,6.956e-04,2.131e-05,1.581e-12
GRB191001279,9.968e-01,3.152e-03,7.294e-08,1.533e-13
GRB191008297,9.741e-01,2.567e-02,1.979e-04,8.722e-11
GRB191009298,9.764e-01,2.341e-02,1.502e-04,1.666e-10
GRB191011192,7.539e-01,2.418e-01,4.287e-03,4.302e-09
GRB191015327,7.859e-01,2.111e-01,2.970e-03,5.835e-09
GRB191017391,9.403e-01,5.929e-02,4.456e-04,7.085e-10
GRB191017957,3.544e-01,6.359e-01,9.722e-03,3.935e-10
GRB191019469,7.833e-01,2.140e-01,2.710e-03,2.441e-09
GRB191019970,9.999e-01,8.964e-05,1.451e-06,2.181e-13
GRB191022285,8.411e-01,1.576e-01,1.361e-03,4.612e-09
GRB191022341,8.454e-01,1.531e-01,1.475e-03,1.585e-09
GRB191023630,9.928e-01,7.138e-03,8.836e-05,1.449e-12
GRB191026350,7.805e-01,2.163e-01,3.257e-03,4.177e-09
GRB191027638,1.000e+00,3.635e-06,2.982e-09,3.105e-16
GRB191028174,7.587e-01,2.377e-01,3.613e-03,5.521e-09
GRB191028589,8.131e-01,1.849e-01,2.006e-03,8.283e-09
GRB191031025,9.830e-01,1.687e-02,1.185e-04,7.286e-11
GRB191031635,8.045e-01,1.930e-01,2.567e-03,3.571e-09
GRB191031780,2.206e-01,7.792e-01,1.336e-04,5.893e-11
GRB191031891,4.397e-02,8.599e-01,9.613e-02,2.371e-11
GRB191101895,6.820e-01,3.176e-01,4.017e-04,1.120e-10
GRB191108003,1.000e+00,1.288e-05,7.106e-08,3.258e-14
GRB191110587,8.438e-01,1.547e-01,1.422e-03,1.706e-09
GRB191111347,5.085e-03,9.949e-01,5.281e-05,3.232e-12
GRB191111364,9.117e-01,8.833e-02,1.447e-05,6.273e-12
GRB191111547,9.978e-01,1.995e-03,1.704e-04,6.844e-12
GRB191112369,8.634e-01,1.360e-01,5.489e-04,3.981e-10
GRB191113578,7.624e-01,2.347e-01,2.889e-03,4.945e-09
GRB191117006,7.782e-01,2.181e-01,3.723e-03,4.098e-09
GRB191117637,5.896e-01,4.061e-01,4.309e-03,1.281e-09
GRB191118925,9.288e-01,7.067e-02,5.326e-04,1.080e-09
GRB191125206,9.930e-01,6.973e-03,4.055e-05,5.978e-08
GRB191125634,8.171e-01,1.808e-01,2.131e-03,2.849e-09
GRB191129141,9.853e-01,1.454e-02,1.516e-04,1.248e-10
GRB191130253,9.986e-01,1.346e-03,8.706e-06,8.535e-12
GRB191202867,9.982e-01,1.748e-03,1.257e-05,9.859e-11
GRB191203290,5.173e-01,4.578e-01,2.486e-02,1.165e-09
GRB191205741,7.490e-01,2.446e-01,6.434e-03,3.430e-09
GRB191213254,3.412e-01,6.550e-01,3.786e-03,4.221e-10
GRB191213784,7.739e-01,2.231e-01,3.028e-03,3.841e-09
GRB191220589,9.865e-01,1.351e-02,3.653e-05,1.121e-11
GRB191221802,1.770e-01,7.221e-01,1.009e-01,1.446e-10
GRB191225309,2.239e-01,7.752e-01,8.891e-04,1.411e-12
GRB191225735,8.902e-01,1.089e-01,8.122e-04,6.625e-10
GRB191227069,1.322e-02,9.868e-01,2.304e-05,5.270e-14
